date,station_id,site,station,year,month,day,Tmin_bom,Tmax_bom,tmp_bom,tmp_nasa,tmp_era5
14-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,14,-0.1,11.7,5.8,5.86,5.743583934
13-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,13,5.3,12.6,8.95,7.51,6.844536718
12-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,12,7.3,13.8,10.55,8.73,9.01874059
11-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,11,4.9,12.1,8.5,7.53,9.529968516
10-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,10,7.1,13.9,10.5,9.01,8.396511332
08-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,8,-0.4,14.4,7,7.64,7.308328247
07-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,7,1.4,12.3,6.85,7.53,7.82322909
06-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,6,3.1,12.8,7.95,8.15,8.468764242
05-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,5,5.4,12.8,9.1,7.58,8.207743581
04-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,4,8.8,15.6,12.2,10.9,9.672516123
03-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,3,4.7,17.9,11.3,9.85,13.03393135
02-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,2,4.3,14.1,9.2,8.19,9.365960693
01-08-2023,79105,Stawell,Stawell Aerodrome,2023,8,1,8.1,14.9,11.5,10.15,9.867402013
31-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,31,7.7,14.4,11.05,9.95,11.10998878
30-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,30,5.7,14.6,10.15,8.66,10.18781624
29-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,29,7.5,15.5,11.5,10.01,10.36569494
28-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,28,5.2,16.1,10.65,11.48,11.21653582
27-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,27,1.5,14.8,8.15,9.6,10.99213943
26-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,26,-0.4,12.9,6.25,7.03,7.929069138
25-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,25,5.8,13.7,9.75,8.68,7.902195867
24-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,24,1.3,14.6,7.95,8.15,9.267360306
23-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,23,6.2,12.5,9.35,7.37,7.794555283
22-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,22,4.5,11.7,8.1,7.21,8.239340719
21-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,21,0.5,13,6.75,6.7,6.3902565
20-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,20,1.9,8.5,5.2,5.58,4.626403427
19-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,19,-1.4,11.2,4.9,5.15,5.992723083
18-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,18,1.3,12.7,7,5.34,5.937398529
17-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,17,-0.9,12.1,5.6,5.69,6.416696167
16-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,16,-0.9,14.5,6.8,6.12,8.037100093
15-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,15,3.2,11.1,7.15,5.83,6.015892919
14-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,14,6.1,14.2,10.15,7.07,7.992199198
13-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,13,4.9,13,8.95,7.58,8.571565882
12-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,12,7.1,14.6,10.85,8.72,9.377699788
11-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,11,9.4,15.6,12.5,10.76,11.42106972
10-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,10,9,13.3,11.15,9.9,11.31190389
09-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,9,7.7,14.6,11.15,10.05,10.475302
08-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,8,6.9,12.2,9.55,8.83,9.450172679
07-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,7,6.9,12.7,9.8,8.9,9.611320114
06-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,6,6.8,11.3,9.05,7.32,8.597687658
05-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,5,6.8,12.5,9.65,7.22,8.063932673
04-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,4,4.1,10.5,7.3,8.24,8.122792816
03-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,3,3.6,11.6,7.6,7.28,8.24377594
02-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,2,7.4,11.6,9.5,7.66,7.646890895
01-07-2023,79105,Stawell,Stawell Aerodrome,2023,7,1,5.9,12.8,9.35,7.8,7.397492981
30-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,30,5.4,14.3,9.85,8.57,9.433171209
29-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,29,1.3,11.1,6.2,6.11,8.738535182
28-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,28,5.7,11.8,8.75,7.23,5.772885259
27-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,27,5.1,11.2,8.15,8.46,8.692121124
26-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,26,6.8,14.1,10.45,8.82,8.221312459
25-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,25,4.8,12.4,8.6,7.55,9.166790899
24-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,24,6,12.4,9.2,7.76,8.447658157
23-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,23,5.8,10.8,8.3,6.61,7.863274511
22-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,22,2.4,9.2,5.8,4.96,6.731019592
21-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,21,-1.6,8.9,3.65,3.57,6.380003866
20-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,20,-1.2,11.3,5.05,4.84,5.453743871
19-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,19,5.3,9.6,7.45,6.01,3.912283198
18-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,18,2.5,12.5,7.5,7.92,8.513279851
17-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,17,6.7,15.2,10.95,7.98,8.072372691
16-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,16,7.2,16,11.6,8.9,10.37972794
15-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,15,7.3,13.4,10.35,10.38,10.18521144
14-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,14,5.8,12.9,9.35,8.8,9.948417282
13-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,13,8.6,11.5,10.05,8.21,8.312257385
12-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,12,7.8,13.1,10.45,9.52,10.00137037
11-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,11,7.3,11.8,9.55,9.44,9.985928472
10-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,10,6.6,13.6,10.1,8.86,10.59886513
09-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,9,6.6,12.8,9.7,8.13,8.464630381
08-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,8,8.5,12.3,10.4,10.05,9.867265956
07-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,7,10.9,15.7,13.3,13.37,12.61679675
06-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,6,11.4,15.6,13.5,12.51,13.04853083
05-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,5,10.6,14,12.3,12.62,12.7883386
04-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,4,5.7,18.6,12.15,12.18,13.9890775
03-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,3,5.1,16.2,10.65,12.05,11.25040207
02-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,2,1.1,11.9,6.5,9.16,9.194114304
01-06-2023,79105,Stawell,Stawell Aerodrome,2023,6,1,8.4,13.8,11.1,10.36,8.636074956
31-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,31,12.1,17.6,14.85,12.93,13.31642685
30-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,30,10,14.7,12.35,12.36,13.08574575
29-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,29,6.7,16.1,11.4,10.78,11.75976143
28-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,28,7.6,14.9,11.25,10.63,10.33044459
27-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,27,7.4,13.3,10.35,9.93,10.28962797
26-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,26,2.5,13,7.75,7.75,9.0921875
25-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,25,8.1,11,9.55,8.52,7.575915273
24-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,24,5.3,17.2,11.25,10.02,11.74271355
23-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,23,0.9,12.5,6.7,8.52,10.09441401
22-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,22,0.2,15.5,7.85,8,9.767962392
21-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,21,8.4,14.1,11.25,9.62,7.441276805
20-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,20,5.2,15.4,10.3,9.71,10.85053978
19-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,19,2.6,14.8,8.7,8.62,8.996052043
18-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,18,5.5,13.2,9.35,7.82,7.987081146
17-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,17,1.6,12.9,7.25,7.22,8.664832052
16-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,16,8.1,13.2,10.65,8.83,7.629067993
15-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,15,3.1,20.4,11.75,11.92,11.95222117
14-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,14,3.1,18.9,11,11.96,11.38031921
13-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,13,4.4,18.6,11.5,11.45,10.23554001
12-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,12,4.2,17.1,10.65,11.1,11.01006597
11-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,11,1.7,15.9,8.8,10.06,10.00938377
10-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,10,8.3,15.6,11.95,10.65,9.476957575
09-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,9,8.4,15.9,12.15,10.23,10.09837939
08-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,8,2.6,14.6,8.6,7.93,10.46466408
07-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,7,1,11.2,6.1,6.03,6.346238708
06-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,6,6.5,11.3,8.9,7.43,6.559555308
05-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,5,6.8,15.1,10.95,9.45,10.13541056
04-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,4,5.1,14.6,9.85,9.58,10.74425341
03-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,3,10.3,15.4,12.85,11.26,10.25873782
02-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,2,7.6,17.2,12.4,12.48,12.14862849
01-05-2023,79105,Stawell,Stawell Aerodrome,2023,5,1,6.4,17.1,11.75,12.38,11.79465701
30-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,30,2.9,16.6,9.75,10.88,11.7882712
29-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,29,4.2,15.6,9.9,9.85,10.0961853
28-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,28,12.1,16.1,14.1,11.74,9.756836192
27-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,27,13,22.9,17.95,16.85,16.36348559
26-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,26,8.6,24.7,16.65,17.74,18.59373055
25-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,25,9.9,24.2,17.05,17.02,15.56248372
24-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,24,6.7,23.9,15.3,15.53,15.65700556
23-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,23,9.5,19.7,14.6,14.75,12.65571493
22-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,22,14,17.1,15.55,14.87,14.94552193
21-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,21,10.2,18.2,14.2,14.19,14.61277351
19-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,19,8.4,16.5,12.45,11.69,10.90285454
18-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,18,9.3,21.1,15.2,15.45,14.86248169
17-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,17,6.7,17.9,12.3,13.23,14.88406588
16-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,16,9.8,15.9,12.85,11.65,10.67465998
15-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,15,14.3,15.4,14.85,13.9,12.11364072
14-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,14,8.3,22.1,15.2,16.06,17.55717239
13-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,13,13.4,22,17.7,15.59,14.64502106
12-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,12,10.9,20,15.45,14.97,14.30226097
11-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,11,8.2,16.6,12.4,11.7,12.77452621
10-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,10,8.9,15.8,12.35,10.75,10.59212519
09-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,9,9.2,15.1,12.15,10.52,10.94421031
08-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,8,12.6,18,15.3,12.99,12.01700363
07-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,7,12.9,15.6,14.25,14.52,13.34099159
06-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,6,8.5,23,15.75,16.83,16.4072834
05-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,5,8.4,24,16.2,15.86,16.3211806
04-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,4,6,25.1,15.55,17.18,16.92796669
03-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,3,5.4,23.6,14.5,14.72,15.10222651
02-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,2,5,19.4,12.2,12.23,12.5271698
01-04-2023,79105,Stawell,Stawell Aerodrome,2023,4,1,7.8,16.1,11.95,11.73,11.01497612
31-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,31,11.8,19.5,15.65,13.3,12.5638869
30-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,30,10.2,19,14.6,13.97,14.52218908
29-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,29,12.3,18.6,15.45,14.34,13.08387273
28-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,28,11.1,21.4,16.25,16.7,15.86027679
27-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,27,11.8,15.2,13.5,16.1,14.50614764
26-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,26,8.2,19.5,13.85,14.98,16.13003693
25-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,25,10.6,21.3,15.95,15.44,13.82441483
24-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,24,14.5,23.5,19,17.76,15.60120862
23-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,23,13.1,28.1,20.6,21.59,19.11248042
22-03-2023,79105,Stawell,Stawell Aerodrome,2023,3,22,10.3,28.7,19.5,21.06,19.93963585
